20150204 163000;1.134260;1.134330;1.133650;1.134030;0
20150204 163100;1.134080;1.134110;1.133860;1.134110;0
20150204 163200;1.134090;1.134460;1.133900;1.133920;0
20150204 163300;1.133930;1.134070;1.133510;1.133830;0
20150204 163400;1.133840;1.133960;1.133610;1.133770;0
20150204 163500;1.133760;1.133760;1.133060;1.133060;0
20150204 163600;1.133020;1.133030;1.132540;1.132590;0
20150204 163700;1.132600;1.132730;1.131550;1.131670;0
20150204 163800;1.131690;1.132440;1.131630;1.132240;0
20150204 163900;1.132260;1.134070;1.132240;1.133420;0
20150204 164000;1.133440;1.133680;1.132550;1.132640;0
20150204 164100;1.132650;1.132740;1.132190;1.132210;0
20150204 164200;1.132230;1.133250;1.132200;1.133240;0
20150204 164300;1.133240;1.134430;1.133180;1.134120;0
20150204 164400;1.134130;1.134130;1.133620;1.133670;0
20150204 164500;1.133600;1.133610;1.132840;1.133610;0
20150204 164600;1.133590;1.133590;1.133250;1.133290;0
20150204 164700;1.133290;1.133400;1.133120;1.133330;0
20150204 164800;1.133180;1.133500;1.133140;1.133320;0
20150204 164900;1.133360;1.133510;1.133130;1.133260;0
20150204 165000;1.133310;1.133700;1.133310;1.133690;0
20150204 165100;1.133670;1.134320;1.133650;1.134130;0
20150204 165200;1.134110;1.134310;1.133900;1.133930;0
20150204 165300;1.133950;1.134450;1.133920;1.134450;0
20150204 165400;1.134430;1.134430;1.134230;1.134230;0
20150204 165500;1.134270;1.134390;1.134260;1.134360;0
20150204 165600;1.134310;1.134440;1.134280;1.134310;0
20150204 165700;1.134290;1.134300;1.133560;1.133690;0
20150204 165800;1.133660;1.134020;1.133490;1.133790;0
20150204 165900;1.134130;1.134690;1.133970;1.134330;0
20150204 170000;1.134330;1.134620;1.134290;1.134500;0
20150204 170100;1.134500;1.134580;1.134280;1.134280;0
20150204 170200;1.134310;1.134570;1.134160;1.134220;0
20150204 170300;1.134340;1.134630;1.134200;1.134220;0
20150204 170400;1.134270;1.134870;1.134260;1.134870;0
20150204 170500;1.134740;1.134870;1.134430;1.134690;0
20150204 170600;1.134690;1.134910;1.134330;1.134840;0
20150204 170700;1.134840;1.134840;1.134250;1.134400;0
20150204 170800;1.134530;1.134650;1.134260;1.134330;0
20150204 170900;1.134350;1.134410;1.134120;1.134120;0
20150204 171000;1.134130;1.134150;1.134060;1.134060;0
20150204 171100;1.134070;1.134160;1.134050;1.134050;0
20150204 171200;1.134040;1.134040;1.133990;1.134040;0
20150204 171300;1.134010;1.134100;1.133960;1.134020;0
20150204 171400;1.134010;1.134010;1.133670;1.133720;0
20150204 171500;1.133720;1.133810;1.133590;1.133770;0
20150204 171600;1.133760;1.133820;1.133720;1.133740;0
20150204 171700;1.133740;1.133740;1.133200;1.133530;0
20150204 171800;1.133540;1.133680;1.133120;1.133140;0
20150204 171900;1.133150;1.133430;1.133150;1.133280;0
20150204 172000;1.133280;1.133510;1.133280;1.133450;0
20150204 172100;1.133510;1.133530;1.133440;1.133440;0
20150204 172200;1.133440;1.133440;1.133120;1.133340;0
20150204 172300;1.133350;1.133410;1.133340;1.133360;0
20150204 172400;1.133410;1.133450;1.133070;1.133250;0
20150204 172500;1.133300;1.133370;1.133210;1.133370;0
20150204 172600;1.133530;1.133630;1.133320;1.133360;0
20150204 172700;1.133360;1.133390;1.133160;1.133300;0
20150204 172800;1.133260;1.133380;1.133260;1.133320;0
20150204 172900;1.133320;1.133370;1.133310;1.133320;0
20150204 173000;1.133320;1.133320;1.132690;1.132790;0
20150204 173100;1.132800;1.133150;1.132580;1.132830;0
20150204 173200;1.132850;1.133050;1.132830;1.133050;0
20150204 173300;1.133040;1.133130;1.132990;1.133130;0
20150204 173400;1.133170;1.133470;1.133090;1.133290;0
20150204 173500;1.133290;1.133290;1.133230;1.133270;0
20150204 173600;1.133310;1.133440;1.133030;1.133390;0
20150204 173700;1.133610;1.133670;1.133570;1.133620;0
20150204 173800;1.133620;1.133680;1.133620;1.133680;0
20150204 173900;1.133640;1.133680;1.133170;1.133220;0
20150204 174000;1.133290;1.133290;1.133070;1.133070;0
20150204 174100;1.133070;1.133150;1.133070;1.133070;0
20150204 174200;1.133070;1.133080;1.132840;1.132870;0
20150204 174300;1.132870;1.132990;1.132860;1.132940;0
20150204 174400;1.132950;1.133310;1.132890;1.133230;0
20150204 174500;1.133210;1.133940;1.133060;1.133460;0
20150204 174600;1.133440;1.133810;1.133440;1.133700;0
20150204 174700;1.133720;1.133830;1.133610;1.133610;0
20150204 174900;1.133580;1.133580;1.133580;1.133580;0
20150204 175000;1.133530;1.133580;1.133410;1.133430;0
20150204 175100;1.133430;1.133640;1.133250;1.133550;0
20150204 175200;1.133560;1.133560;1.133380;1.133410;0
20150204 175300;1.133370;1.133370;1.133250;1.133330;0
20150204 175400;1.133330;1.133330;1.133270;1.133270;0
20150204 175500;1.133280;1.133330;1.133260;1.133300;0
20150204 175600;1.133290;1.133300;1.133210;1.133220;0
20150204 175700;1.133240;1.133240;1.133140;1.133240;0
20150204 175800;1.133230;1.133420;1.133230;1.133380;0
20150204 175900;1.133380;1.133500;1.133360;1.133400;0
20150204 180000;1.133560;1.133560;1.133320;1.133390;0
20150204 180100;1.133380;1.133460;1.133350;1.133400;0
20150204 180200;1.133390;1.133450;1.133360;1.133450;0
20150204 180300;1.133440;1.133650;1.133350;1.133630;0
20150204 180400;1.133650;1.133850;1.133620;1.133720;0
20150204 180500;1.133720;1.134090;1.133710;1.134080;0
20150204 180600;1.134050;1.134060;1.133950;1.134030;0
20150204 180700;1.134060;1.134100;1.133950;1.133950;0
20150204 180800;1.133970;1.134060;1.133560;1.133740;0
20150204 180900;1.133730;1.133740;1.133040;1.133090;0
20150204 181000;1.133100;1.133300;1.133040;1.133100;0
20150204 181100;1.133110;1.133190;1.133050;1.133190;0
20150204 181200;1.133220;1.133230;1.133010;1.133020;0
20150204 181300;1.133030;1.133030;1.132710;1.132810;0
20150204 181400;1.132820;1.132830;1.132650;1.132660;0
20150204 181500;1.132650;1.132680;1.132430;1.132450;0
20150204 181600;1.132460;1.132570;1.132410;1.132510;0
20150204 181700;1.132520;1.132530;1.132460;1.132510;0
20150204 181800;1.132500;1.132620;1.132200;1.132210;0
20150204 181900;1.132210;1.132320;1.132180;1.132220;0
20150204 182000;1.132270;1.132360;1.131670;1.131700;0
20150204 182100;1.131700;1.131780;1.131220;1.131240;0
20150204 182200;1.131230;1.131520;1.131220;1.131490;0
20150204 182300;1.131490;1.131800;1.131490;1.131780;0
20150204 182400;1.131760;1.131810;1.131480;1.131630;0
20150204 182500;1.131630;1.131630;1.131240;1.131260;0
20150204 182600;1.131260;1.131390;1.131130;1.131380;0
20150204 182700;1.131380;1.131380;1.131280;1.131280;0
20150204 182800;1.131270;1.131290;1.130480;1.130480;0
20150204 182900;1.130500;1.130940;1.130490;1.130900;0
20150204 183000;1.130890;1.131000;1.130580;1.130740;0
20150204 183100;1.130740;1.130800;1.130490;1.130490;0
20150204 183200;1.130480;1.130620;1.130420;1.130600;0
20150204 183300;1.130590;1.130970;1.130590;1.130820;0
20150204 183400;1.130830;1.130970;1.130820;1.130930;0
20150204 183500;1.130930;1.131010;1.130930;1.131000;0
20150204 183600;1.131030;1.131030;1.130900;1.130990;0
20150204 183700;1.131010;1.131020;1.130960;1.130980;0
20150204 183800;1.130990;1.130990;1.130700;1.130740;0
20150204 183900;1.130730;1.130760;1.130570;1.130610;0
20150204 184000;1.130600;1.130600;1.130380;1.130510;0
20150204 184100;1.130540;1.130620;1.130500;1.130610;0
20150204 184200;1.130580;1.130640;1.130560;1.130560;0
20150204 184300;1.130560;1.130660;1.130550;1.130630;0
20150204 184400;1.130660;1.130990;1.130660;1.130920;0
20150204 184500;1.130920;1.131040;1.130920;1.131030;0
20150204 184600;1.131030;1.131110;1.130940;1.130960;0
20150204 184700;1.130950;1.131030;1.130940;1.130980;0
20150204 184800;1.130970;1.131000;1.130950;1.130980;0
20150204 184900;1.130980;1.131370;1.130980;1.131360;0
20150204 185000;1.131380;1.131660;1.131380;1.131630;0
20150204 185100;1.131620;1.131620;1.131240;1.131350;0
20150204 185200;1.131340;1.131420;1.131310;1.131380;0
20150204 185300;1.131390;1.131730;1.131390;1.131640;0
20150204 185400;1.131660;1.131820;1.131660;1.131790;0
20150204 185500;1.131790;1.131830;1.131700;1.131750;0
20150204 185600;1.131750;1.131750;1.131620;1.131700;0
20150204 185700;1.131650;1.131730;1.131640;1.131730;0
20150204 185800;1.131740;1.131740;1.131730;1.131740;0
20150204 185900;1.131730;1.131730;1.131640;1.131640;0
20150204 190000;1.131630;1.131730;1.131590;1.131690;0
20150204 190100;1.131680;1.131840;1.131570;1.131800;0
20150204 190200;1.131780;1.132010;1.131680;1.131980;0
20150204 190300;1.132000;1.133030;1.132000;1.132890;0
20150204 190400;1.132870;1.133470;1.132860;1.133210;0
20150204 190500;1.133220;1.133700;1.133220;1.133690;0
20150204 190600;1.133690;1.134610;1.133690;1.133940;0
20150204 190700;1.133960;1.134070;1.133400;1.133400;0
20150204 190800;1.133390;1.133800;1.133270;1.133800;0
20150204 190900;1.133800;1.133840;1.133740;1.133820;0
20150204 191000;1.133810;1.134000;1.133600;1.133600;0
20150204 191100;1.133580;1.133610;1.133280;1.133320;0
20150204 191200;1.133390;1.134510;1.133380;1.134510;0
20150204 191300;1.134520;1.134560;1.134200;1.134230;0
20150204 191400;1.134230;1.134550;1.134210;1.134500;0
20150204 191500;1.134500;1.134510;1.133890;1.133890;0
20150204 191600;1.133890;1.134070;1.133870;1.134050;0
20150204 191700;1.134050;1.134080;1.133940;1.134000;0
20150204 191800;1.134000;1.134000;1.133800;1.133990;0
20150204 191900;1.133990;1.134190;1.133920;1.134110;0
20150204 192000;1.134100;1.134230;1.134080;1.134190;0
20150204 192100;1.134180;1.134200;1.133880;1.133880;0
20150204 192200;1.133830;1.133880;1.133690;1.133880;0
20150204 192300;1.133900;1.134240;1.133880;1.134240;0
20150204 192400;1.134220;1.134220;1.134030;1.134100;0
20150204 192500;1.134090;1.134210;1.134090;1.134210;0
20150204 192600;1.134210;1.134230;1.134180;1.134180;0
20150204 192700;1.134160;1.134610;1.134090;1.134520;0
20150204 192800;1.134500;1.134520;1.134340;1.134400;0
20150204 192900;1.134420;1.134420;1.134220;1.134230;0
20150204 193000;1.134230;1.134230;1.133860;1.134010;0
20150204 193100;1.134010;1.134250;1.133990;1.134130;0
20150204 193200;1.134130;1.134130;1.134030;1.134090;0
20150204 193300;1.134080;1.134090;1.133870;1.133890;0
20150204 193400;1.133890;1.133890;1.133520;1.133580;0
20150204 193500;1.133570;1.133720;1.133290;1.133350;0
20150204 193600;1.133350;1.133370;1.133190;1.133200;0
20150204 193700;1.133200;1.133260;1.133010;1.133020;0
20150204 193800;1.132990;1.133010;1.132890;1.133000;0
20150204 193900;1.133000;1.133180;1.132990;1.133130;0
20150204 194000;1.133170;1.133170;1.132810;1.132850;0
20150204 194100;1.132860;1.133020;1.132710;1.133000;0
20150204 194200;1.133020;1.133120;1.133000;1.133120;0
20150204 194300;1.133180;1.133320;1.133120;1.133190;0
20150204 194400;1.133180;1.133310;1.133110;1.133240;0
20150204 194500;1.133250;1.133300;1.132990;1.133010;0
20150204 194600;1.133010;1.133270;1.132980;1.133270;0
20150204 194700;1.133280;1.133390;1.133220;1.133250;0
20150204 194800;1.133270;1.133290;1.133190;1.133200;0
20150204 194900;1.133210;1.133600;1.133200;1.133480;0
20150204 195000;1.133490;1.133500;1.133200;1.133300;0
20150204 195100;1.133290;1.133300;1.133100;1.133210;0
20150204 195200;1.133210;1.133240;1.132690;1.132820;0
20150204 195300;1.132820;1.132940;1.132630;1.132690;0
20150204 195400;1.132690;1.133110;1.132690;1.133000;0
20150204 195500;1.133020;1.133450;1.133020;1.133290;0
20150204 195600;1.133290;1.133410;1.133180;1.133380;0
20150204 195700;1.133380;1.133380;1.132870;1.132880;0
20150204 195800;1.132880;1.132880;1.132600;1.132680;0
20150204 195900;1.132690;1.132700;1.132560;1.132590;0
20150204 200000;1.132600;1.132880;1.132600;1.132800;0
20150204 200100;1.132860;1.133010;1.132860;1.132970;0
20150204 200200;1.132980;1.133160;1.132910;1.133120;0
20150204 200300;1.133180;1.133570;1.133120;1.133400;0
20150204 200400;1.133400;1.133450;1.133120;1.133300;0
20150204 200500;1.133290;1.133300;1.132890;1.132900;0
20150204 200600;1.132920;1.133110;1.132920;1.133100;0
20150204 200700;1.133100;1.133110;1.132910;1.133110;0
20150204 200800;1.133110;1.133300;1.133110;1.133240;0
20150204 200900;1.133270;1.133510;1.133270;1.133410;0
20150204 201000;1.133410;1.133410;1.133190;1.133200;0
20150204 201100;1.133210;1.133320;1.133210;1.133300;0
20150204 201200;1.133310;1.133430;1.133310;1.133420;0
20150204 201300;1.133420;1.133430;1.133310;1.133330;0
20150204 201400;1.133320;1.133350;1.133320;1.133350;0
20150204 201500;1.133320;1.133320;1.133320;1.133320;0
20150204 201600;1.133330;1.133410;1.133330;1.133410;0
20150204 201700;1.133390;1.133390;1.133330;1.133330;0
20150204 201800;1.133320;1.133410;1.133300;1.133330;0
20150204 201900;1.133340;1.133450;1.133340;1.133430;0
20150204 202000;1.133420;1.133440;1.133420;1.133430;0
20150204 202100;1.133440;1.133440;1.133310;1.133310;0
20150204 202200;1.133310;1.133310;1.133210;1.133230;0
20150204 202300;1.133240;1.133320;1.133230;1.133310;0
20150204 202400;1.133300;1.133320;1.133280;1.133280;0
20150204 202500;1.133290;1.133320;1.133220;1.133320;0
20150204 202600;1.133330;1.133340;1.133310;1.133340;0
20150204 202700;1.133400;1.133440;1.133400;1.133440;0
20150204 202800;1.133450;1.133470;1.133440;1.133440;0
20150204 202900;1.133450;1.133520;1.133340;1.133430;0
20150204 203000;1.133420;1.133440;1.133240;1.133420;0
20150204 203100;1.133420;1.133740;1.133350;1.133740;0
20150204 203200;1.133720;1.134030;1.133720;1.133930;0
20150204 203300;1.133920;1.134090;1.133920;1.134090;0
20150204 203400;1.134080;1.134280;1.134030;1.134190;0
20150204 203500;1.134200;1.134200;1.133900;1.133910;0
20150204 203600;1.133900;1.134100;1.133800;1.133890;0
20150204 203700;1.133900;1.134030;1.133820;1.133820;0
20150204 203800;1.133820;1.134230;1.133820;1.134230;0
20150204 203900;1.134200;1.134260;1.134080;1.134120;0
20150204 204000;1.134170;1.134570;1.134110;1.134490;0
20150204 204100;1.134490;1.134490;1.134310;1.134400;0
20150204 204200;1.134390;1.134500;1.134380;1.134420;0
20150204 204300;1.134410;1.134440;1.134270;1.134420;0
20150204 204400;1.134410;1.134610;1.134410;1.134520;0
20150204 204500;1.134510;1.134510;1.133880;1.134190;0
20150204 204600;1.134200;1.134210;1.134130;1.134190;0
20150204 204700;1.134190;1.134210;1.134190;1.134200;0
20150204 204800;1.134220;1.134220;1.134100;1.134120;0
20150204 204900;1.134120;1.134430;1.134100;1.134430;0
20150204 205000;1.134450;1.134720;1.134450;1.134630;0
20150204 205100;1.134630;1.134630;1.134300;1.134420;0
20150204 205200;1.134460;1.134530;1.134030;1.134180;0
20150204 205300;1.134190;1.134200;1.134010;1.134190;0
20150204 205400;1.134180;1.134180;1.133780;1.134120;0
20150204 205500;1.134120;1.134250;1.134020;1.134230;0
20150204 205600;1.134250;1.134340;1.134170;1.134230;0
20150204 205700;1.134240;1.134240;1.134200;1.134210;0
20150204 205800;1.134220;1.134230;1.134200;1.134210;0
20150204 205900;1.134210;1.134250;1.134210;1.134230;0
20150204 210000;1.134230;1.134320;1.134230;1.134320;0
20150204 210100;1.134330;1.134330;1.134330;1.134330;0
20150204 210200;1.134330;1.134400;1.134300;1.134400;0
20150204 210300;1.134410;1.134440;1.134410;1.134410;0
20150204 210400;1.134410;1.134500;1.134410;1.134500;0
20150204 210500;1.134480;1.134480;1.134320;1.134410;0
20150204 210600;1.134380;1.134510;1.134320;1.134440;0
20150204 210700;1.134450;1.134610;1.134450;1.134610;0
20150204 210800;1.134630;1.135660;1.134610;1.135390;0
20150204 210900;1.135410;1.135410;1.135220;1.135310;0
20150204 211000;1.135300;1.135600;1.135210;1.135400;0
20150204 211100;1.135400;1.135400;1.135180;1.135310;0
20150204 211200;1.135290;1.135290;1.135010;1.135210;0
20150204 211300;1.135270;1.135350;1.135270;1.135310;0
20150204 211400;1.135300;1.135430;1.135290;1.135400;0
20150204 211500;1.135360;1.135400;1.135170;1.135210;0
20150204 211600;1.135260;1.135360;1.135180;1.135210;0
20150204 211700;1.135210;1.135210;1.135070;1.135110;0
20150204 211800;1.135100;1.135100;1.134880;1.135000;0
20150204 211900;1.134990;1.134990;1.134820;1.134820;0
20150204 212000;1.134830;1.135000;1.134790;1.135000;0
20150204 212100;1.134970;1.134970;1.134890;1.134910;0
20150204 212200;1.134900;1.134910;1.134890;1.134900;0
20150204 212300;1.134910;1.134910;1.134870;1.134910;0
20150204 212400;1.134900;1.135120;1.134850;1.135090;0
20150204 212500;1.135090;1.135180;1.135080;1.135130;0
20150204 212600;1.135130;1.135320;1.135130;1.135310;0
20150204 212700;1.135370;1.135860;1.135290;1.135680;0
20150204 212800;1.135680;1.135690;1.135600;1.135600;0
20150204 212900;1.135590;1.135880;1.135370;1.135880;0
20150204 213000;1.135890;1.135890;1.135270;1.135270;0
20150204 213100;1.135280;1.135480;1.135170;1.135300;0
20150204 213200;1.135280;1.135670;1.135250;1.135380;0
20150204 213300;1.135370;1.135460;1.135370;1.135400;0
20150204 213400;1.135430;1.135560;1.135390;1.135490;0
20150204 213500;1.135510;1.135630;1.135300;1.135300;0
20150204 213600;1.135310;1.135500;1.135180;1.135500;0
20150204 213700;1.135480;1.135580;1.135400;1.135580;0
20150204 213800;1.135590;1.135610;1.135500;1.135510;0
20150204 213900;1.135520;1.135590;1.135490;1.135590;0
20150204 214000;1.135570;1.135570;1.135510;1.135510;0
20150204 214100;1.135510;1.135510;1.135390;1.135480;0
20150204 214200;1.135480;1.135500;1.135410;1.135480;0
20150204 214300;1.135490;1.135500;1.135280;1.135500;0
20150204 214400;1.135520;1.135690;1.135500;1.135590;0
20150204 214500;1.135580;1.135580;1.135420;1.135490;0
20150204 214600;1.135480;1.135500;1.135380;1.135400;0
20150204 214700;1.135380;1.135550;1.135380;1.135530;0
20150204 214800;1.135530;1.135530;1.135340;1.135410;0
20150204 214900;1.135410;1.135420;1.135330;1.135400;0
20150204 215000;1.135390;1.135390;1.135220;1.135300;0
20150204 215100;1.135290;1.135300;1.135200;1.135220;0
20150204 215200;1.135210;1.135230;1.135200;1.135230;0
20150204 215300;1.135230;1.135300;1.135220;1.135220;0
20150204 215400;1.135170;1.135300;1.135170;1.135300;0
20150204 215500;1.135300;1.135300;1.135300;1.135300;0
20150204 215600;1.135290;1.135290;1.135280;1.135290;0
20150204 215700;1.135280;1.135310;1.135280;1.135310;0
20150204 215800;1.135310;1.135430;1.135310;1.135420;0
20150204 215900;1.135430;1.135490;1.135430;1.135430;0
20150204 220000;1.135420;1.135420;1.135080;1.135080;0
20150204 220100;1.135080;1.135090;1.134880;1.134890;0
20150204 220200;1.134890;1.134980;1.134890;1.134930;0
20150204 220300;1.134920;1.135000;1.134920;1.135000;0
20150204 220400;1.135060;1.135150;1.135060;1.135090;0
20150204 220500;1.135100;1.135360;1.135090;1.135300;0
20150204 220600;1.135300;1.135380;1.135220;1.135230;0
20150204 220700;1.135230;1.135440;1.135210;1.135420;0
20150204 220800;1.135420;1.135660;1.135350;1.135600;0
20150204 220900;1.135590;1.135780;1.135510;1.135700;0
20150204 221000;1.135710;1.135710;1.135600;1.135660;0
20150204 221100;1.135660;1.135670;1.135530;1.135530;0
20150204 221200;1.135520;1.135600;1.135460;1.135520;0
20150204 221300;1.135530;1.135550;1.135520;1.135520;0
20150204 221400;1.135520;1.135600;1.135510;1.135600;0
20150204 221500;1.135600;1.135630;1.135600;1.135620;0
20150204 221600;1.135620;1.135630;1.135620;1.135620;0
20150204 221700;1.135610;1.135610;1.135540;1.135540;0
20150204 221800;1.135520;1.135600;1.135410;1.135410;0
20150204 221900;1.135400;1.135400;1.135300;1.135310;0
20150204 222000;1.135310;1.135440;1.135270;1.135440;0
20150204 222100;1.135420;1.135450;1.135420;1.135430;0
20150204 222200;1.135390;1.135440;1.135110;1.135430;0
20150204 222300;1.135440;1.135520;1.135400;1.135400;0
20150204 222400;1.135400;1.135400;1.135110;1.135180;0
20150204 222500;1.135180;1.135230;1.135180;1.135230;0
20150204 222600;1.135230;1.135290;1.135190;1.135290;0
20150204 222700;1.135320;1.135410;1.135300;1.135400;0
20150204 222800;1.135400;1.135420;1.135390;1.135400;0
20150204 222900;1.135410;1.135450;1.135380;1.135430;0
20150204 223000;1.135460;1.135480;1.135410;1.135430;0
20150204 223100;1.135440;1.135440;1.135400;1.135420;0
20150204 223200;1.135430;1.135430;1.135180;1.135280;0
20150204 223300;1.135280;1.135440;1.135200;1.135420;0
20150204 223400;1.135380;1.135380;1.135240;1.135330;0
20150204 223500;1.135350;1.135430;1.135290;1.135430;0
20150204 223600;1.135420;1.135420;1.135320;1.135330;0
20150204 223700;1.135330;1.135330;1.135210;1.135210;0
20150204 223800;1.135220;1.135330;1.135220;1.135320;0
20150204 223900;1.135340;1.135440;1.135340;1.135420;0
20150204 224000;1.135420;1.135730;1.135420;1.135730;0
20150204 224100;1.135710;1.135820;1.135700;1.135800;0
20150204 224200;1.135810;1.135810;1.135730;1.135790;0
20150204 224300;1.135750;1.135900;1.135710;1.135900;0
20150204 224400;1.135920;1.136120;1.135790;1.135840;0
20150204 224500;1.135850;1.136200;1.135850;1.136190;0
20150204 224600;1.136190;1.136210;1.136020;1.136070;0
20150204 224700;1.136040;1.136120;1.135890;1.136110;0
20150204 224800;1.136100;1.136130;1.136080;1.136120;0
20150204 224900;1.136120;1.136130;1.136050;1.136110;0
20150204 225000;1.136100;1.136100;1.135810;1.135810;0
20150204 225100;1.135810;1.135810;1.135680;1.135710;0
20150204 225200;1.135710;1.135710;1.135680;1.135700;0
20150204 225300;1.135700;1.135700;1.135500;1.135630;0
20150204 225400;1.135630;1.135630;1.135620;1.135630;0
20150204 225500;1.135630;1.135630;1.135620;1.135620;0
20150204 225600;1.135640;1.135640;1.135620;1.135630;0
20150204 225700;1.135650;1.135650;1.135630;1.135630;0
20150204 225800;1.135630;1.135650;1.135610;1.135650;0
20150204 225900;1.135640;1.135730;1.135640;1.135730;0
20150204 230000;1.135740;1.135810;1.135530;1.135610;0
20150204 230100;1.135620;1.135630;1.135460;1.135470;0
20150204 230200;1.135480;1.135480;1.135380;1.135400;0
20150204 230300;1.135450;1.135450;1.135370;1.135430;0
20150204 230400;1.135430;1.135780;1.135410;1.135710;0
20150204 230500;1.135710;1.135710;1.135600;1.135600;0
20150204 230600;1.135620;1.135680;1.135600;1.135680;0
20150204 230700;1.135690;1.135700;1.135680;1.135700;0
20150204 230800;1.135710;1.135720;1.135700;1.135710;0
20150204 230900;1.135720;1.135730;1.135710;1.135710;0
20150204 231000;1.135730;1.135820;1.135730;1.135810;0
20150204 231100;1.135810;1.135830;1.135810;1.135830;0
20150204 231200;1.135830;1.135920;1.135820;1.135920;0
20150204 231300;1.135920;1.136080;1.135920;1.136020;0
20150204 231400;1.136010;1.136010;1.135950;1.135950;0
20150204 231500;1.135950;1.135950;1.135900;1.135910;0
20150204 231600;1.135920;1.135930;1.135720;1.135820;0
20150204 231700;1.135820;1.135820;1.135790;1.135800;0
20150204 231800;1.135790;1.135850;1.135770;1.135800;0
20150204 231900;1.135800;1.135910;1.135790;1.135900;0
20150204 232000;1.135900;1.135900;1.135890;1.135890;0
20150204 232100;1.135900;1.135900;1.135780;1.135790;0
20150204 232200;1.135790;1.135810;1.135740;1.135740;0
20150204 232300;1.135770;1.135800;1.135690;1.135690;0
20150204 232400;1.135700;1.135700;1.135610;1.135690;0
20150204 232500;1.135680;1.135680;1.135600;1.135610;0
20150204 232600;1.135600;1.135700;1.135500;1.135690;0
20150204 232700;1.135690;1.135690;1.135470;1.135570;0
20150204 232800;1.135560;1.135570;1.135400;1.135400;0
20150204 232900;1.135410;1.135490;1.135410;1.135480;0
20150204 233000;1.135480;1.135490;1.135410;1.135470;0
20150204 233100;1.135480;1.135630;1.135470;1.135580;0
20150204 233200;1.135580;1.135580;1.135480;1.135490;0
20150204 233300;1.135490;1.135500;1.135480;1.135490;0
20150204 233400;1.135480;1.135490;1.135470;1.135490;0
20150204 233500;1.135500;1.135500;1.135500;1.135500;0
20150204 233600;1.135490;1.135600;1.135480;1.135590;0
20150204 233700;1.135600;1.135600;1.135590;1.135600;0
20150204 233800;1.135610;1.135620;1.135510;1.135510;0
20150204 233900;1.135490;1.135610;1.135420;1.135590;0
20150204 234000;1.135580;1.135580;1.135390;1.135420;0
20150204 234100;1.135450;1.135620;1.135450;1.135620;0
20150204 234200;1.135620;1.135620;1.135620;1.135620;0
20150204 234300;1.135620;1.135620;1.135510;1.135510;0
20150204 234400;1.135530;1.135620;1.135490;1.135610;0
20150204 234500;1.135610;1.135610;1.135470;1.135510;0
20150204 234600;1.135510;1.135510;1.135390;1.135390;0
20150204 234700;1.135380;1.135400;1.135380;1.135390;0
20150204 234800;1.135390;1.135400;1.135320;1.135320;0
20150204 234900;1.135320;1.135340;1.135320;1.135340;0
20150204 235000;1.135370;1.135420;1.135370;1.135400;0
20150204 235100;1.135410;1.135410;1.135410;1.135410;0
20150204 235200;1.135400;1.135420;1.135400;1.135420;0
20150204 235300;1.135420;1.135420;1.135400;1.135400;0
20150204 235400;1.135410;1.135410;1.135320;1.135330;0
20150204 235500;1.135320;1.135430;1.135320;1.135420;0
20150204 235600;1.135410;1.135410;1.135400;1.135400;0
20150204 235700;1.135420;1.135420;1.135400;1.135420;0
20150204 235800;1.135430;1.135430;1.135410;1.135420;0
20150204 235900;1.135410;1.135410;1.135320;1.135320;0
20150205 000000;1.135300;1.135300;1.135210;1.135220;0
20150205 000100;1.135220;1.135290;1.135220;1.135220;0
20150205 000200;1.135220;1.135220;1.135220;1.135220;0
20150205 000300;1.135220;1.135300;1.135220;1.135290;0
20150205 000400;1.135330;1.135410;1.135330;1.135410;0
20150205 000500;1.135400;1.135420;1.135390;1.135410;0
20150205 000600;1.135380;1.135390;1.135290;1.135290;0
20150205 000700;1.135300;1.135340;1.135290;1.135300;0
20150205 000800;1.135340;1.135340;1.135170;1.135260;0
20150205 000900;1.135240;1.135270;1.135110;1.135110;0
20150205 001000;1.135110;1.135110;1.135110;1.135110;0
20150205 001100;1.135100;1.135170;1.135100;1.135130;0
20150205 001200;1.135130;1.135140;1.135120;1.135120;0
20150205 001300;1.135120;1.135130;1.135120;1.135120;0
20150205 001400;1.135130;1.135230;1.135130;1.135230;0
20150205 001500;1.135250;1.135330;1.135250;1.135310;0
20150205 001600;1.135290;1.135320;1.135290;1.135320;0
20150205 001700;1.135320;1.135320;1.135300;1.135300;0
20150205 001800;1.135300;1.135310;1.135290;1.135300;0
20150205 001900;1.135310;1.135310;1.135230;1.135230;0
20150205 002000;1.135220;1.135230;1.135190;1.135190;0
20150205 002100;1.135210;1.135220;1.135140;1.135150;0
20150205 002200;1.135170;1.135220;1.135170;1.135220;0
20150205 002300;1.135210;1.135210;1.135210;1.135210;0
20150205 002400;1.135200;1.135240;1.135200;1.135220;0
20150205 002500;1.135210;1.135220;1.135200;1.135210;0
20150205 002600;1.135210;1.135230;1.135210;1.135210;0
20150205 002800;1.135220;1.135230;1.135190;1.135230;0
20150205 002900;1.135230;1.135230;1.135190;1.135190;0
20150205 003000;1.135210;1.135210;1.135130;1.135130;0
20150205 003100;1.135120;1.135120;1.134900;1.134910;0
20150205 003200;1.134890;1.135020;1.134540;1.134620;0
20150205 003300;1.134580;1.134830;1.134580;1.134600;0
